"C","CTY","J","Val"
"csnfl","FRP","jlamb",0.00551484989940396
"csnfl","FRP","jpoul",0.00551484989940396
"csnfl","FRP","jeggs",0.00551484989940396
"csnfl","FRP","jmilk",0.00551484989940396
"csnfl","GEO","jbeef",0.005098432091485
"csnfl","GEO","jpork",0.005098432091485
"csnfl","GEO","jlamb",0.005098432091485
"csnfl","GEO","jpoul",0.005098432091485
"csnfl","GEO","jeggs",0.005098432091485
"csnfl","GEO","jmilk",0.005098432091485
"csnfl","GRC","jbeef",0.00740089846081848
"csnfl","GRC","jpork",0.00740089846081848
"csnfl","GRC","jlamb",0.00740089846081848
"csnfl","GRC","jpoul",0.00740089846081848
"csnfl","GRC","jeggs",0.00740089846081848
"csnfl","GRC","jmilk",0.00740089846081848
"csnfl","HRV","jbeef",0.00740089846081848
"csnfl","HRV","jpork",0.00740089846081848
"csnfl","HRV","jlamb",0.00740089846081848
"csnfl","HRV","jpoul",0.00740089846081848
"csnfl","HRV","jeggs",0.00740089846081848
"csnfl","HRV","jmilk",0.00740089846081848
"csnfl","HUN","jbeef",0.00871305736550932
"csnfl","HUN","jpork",0.00871305736550932
"csnfl","HUN","jlamb",0.00871305736550932
"csnfl","HUN","jpoul",0.00871305736550932
"csnfl","HUN","jeggs",0.00871305736550932
"csnfl","HUN","jmilk",0.00871305736550932
"csnfl","IRL","jbeef",0.000906698830890281
"csnfl","IRL","jpork",0.000906698830890281
"csnfl","IRL","jlamb",0.000906698830890281
"csnfl","IRL","jpoul",0.000906698830890281
"csnfl","IRL","jeggs",0.000906698830890281
"csnfl","IRL","jmilk",0.000906698830890281
"csnfl","KAZ","jbeef",0.00042727402544979
"csnfl","KAZ","jpork",0.00042727402544979
"csnfl","KAZ","jlamb",0.00042727402544979
"csnfl","KAZ","jpoul",0.00042727402544979
"csnfl","KAZ","jeggs",0.00042727402544979
"csnfl","KAZ","jmilk",0.00042727402544979
"csnfl","KGZ","jbeef",0.00410587083327726
"csnfl","KGZ","jpork",0.00410587083327726
"csnfl","KGZ","jlamb",0.00410587083327726
"csnfl","KGZ","jpoul",0.00410587083327726
"csnfl","KGZ","jeggs",0.00410587083327726
"csnfl","KGZ","jmilk",0.00410587083327726
"csnfl","MDA","jbeef",0.00871305736550932
"csnfl","MDA","jpork",0.00871305736550932
"csnfl","MDA","jlamb",0.00871305736550932
"csnfl","MDA","jpoul",0.00871305736550932
"csnfl","MDA","jeggs",0.00871305736550932
"csnfl","MDA","jmilk",0.00871305736550932
"csnfl","OBN","jbeef",0.00740089846081848
"csnfl","OBN","jpork",0.00740089846081848
"csnfl","OBN","jlamb",0.00740089846081848
"csnfl","OBN","jpoul",0.00740089846081848
"csnfl","OBN","jeggs",0.00740089846081848
"csnfl","OBN","jmilk",0.00740089846081848
"csnfl","PRT","jbeef",0.00911406414022639
"csnfl","PRT","jpork",0.00911406414022639
"csnfl","PRT","jlamb",0.00911406414022639
"csnfl","PRT","jpoul",0.00911406414022639
"csnfl","PRT","jeggs",0.00911406414022639
"csnfl","PRT","jmilk",0.00911406414022639
"csnfl","ROU","jbeef",0.00871305736550932
"csnfl","ROU","jpork",0.00871305736550932
"csnfl","ROU","jlamb",0.00871305736550932
"csnfl","ROU","jpoul",0.00871305736550932
"csnfl","ROU","jeggs",0.00871305736550932
"csnfl","ROU","jmilk",0.00871305736550932
"csnfl","RUS","jbeef",0.00400608387532859
"csnfl","RUS","jpork",0.00400608387532859
"csnfl","RUS","jlamb",0.00400608387532859
"csnfl","RUS","jpoul",0.00400608387532859
"csnfl","RUS","jeggs",0.00400608387532859
"csnfl","RUS","jmilk",0.00400608387532859
"csnfl","SPP","jbeef",0.00911406414022639
"csnfl","SPP","jpork",0.00911406414022639
"csnfl","SPP","jlamb",0.00911406414022639
"csnfl","SPP","jpoul",0.00911406414022639
"csnfl","SPP","jeggs",0.00911406414022639
"csnfl","SPP","jmilk",0.00911406414022639
"csnfl","SVK","jbeef",0.00871305736550932
"csnfl","SVK","jpork",0.00871305736550932
"csnfl","SVK","jlamb",0.00871305736550932
"csnfl","SVK","jpoul",0.00871305736550932
"csnfl","SVK","jeggs",0.00871305736550932
"csnfl","SVK","jmilk",0.00871305736550932
"csnfl","SVN","jbeef",0.00740089846081848
"csnfl","SVN","jpork",0.00740089846081848
"csnfl","SVN","jlamb",0.00740089846081848
"csnfl","SVN","jpoul",0.00740089846081848
"csnfl","SVN","jeggs",0.00740089846081848
"csnfl","SVN","jmilk",0.00740089846081848
"csnfl","THA","jbeef",0.000392440006420636
"csnfl","THA","jpork",0.000392440006420636
"csnfl","THA","jlamb",0.000392440006420636
"csnfl","THA","jpoul",0.000392440006420636
"csnfl","THA","jeggs",0.000392440006420636
"csnfl","THA","jmilk",0.000392440006420636
"csnfl","TJK","jbeef",0.00146183994361083
"csnfl","TJK","jpork",0.00146183994361083
"csnfl","TJK","jlamb",0.00146183994361083
"csnfl","TJK","jpoul",0.00146183994361083
"csnfl","TJK","jeggs",0.00146183994361083
"csnfl","TJK","jmilk",0.00146183994361083
"csnfl","UKP","jbeef",0.000906698830890281
"csnfl","UKP","jpork",0.000906698830890281
"csnfl","UKP","jlamb",0.000906698830890281
"csnfl","UKP","jpoul",0.000906698830890281
"csnfl","UKP","jeggs",0.000906698830890281
"csnfl","UKP","jmilk",0.000906698830890281
"csnfl","UKR","jbeef",0.0191167601643131
"csnfl","UKR","jpork",0.0191167601643131
"csnfl","UKR","jlamb",0.0191167601643131
"csnfl","UKR","jpoul",0.0191167601643131
"csnfl","UKR","jeggs",0.0191167601643131
"csnfl","UKR","jmilk",0.0191167601643131
"csnfl","USA","jbeef",0.0031974815782428
"csnfl","USA","jpork",0.0031974815782428
"csnfl","USA","jlamb",0.0031974815782428
"csnfl","USA","jpoul",0.0031974815782428
"csnfl","USA","jeggs",0.0031974815782428
"csnfl","USA","jmilk",0.0031974815782428
"csnfl","UZB","jbeef",0.00106140577905974
"csnfl","UZB","jpork",0.00106140577905974
"csnfl","UZB","jlamb",0.00106140577905974
"csnfl","UZB","jpoul",0.00106140577905974
"csnfl","UZB","jeggs",0.00106140577905974
"csnfl","UZB","jmilk",0.00106140577905974
"csfml","AGO","jbeef",0.0169506424693618
"csfml","AGO","jpork",0.0169506424693618
"csfml","AGO","jlamb",0.0169506424693618
"csfml","AGO","jpoul",0.0169506424693618
"csfml","AGO","jeggs",0.0169506424693618
"csfml","AGO","jmilk",0.0169506424693618
"csfml","ALB","jbeef",0.0229742864255567
"csfml","ALB","jpork",0.0229742864255567
"csfml","ALB","jlamb",0.0229742864255567
"csfml","ALB","jpoul",0.0229742864255567
"csfml","ALB","jeggs",0.0229742864255567
"csfml","ALB","jmilk",0.0229742864255567
"csfml","ARG","jbeef",0.0160272941147961
"csfml","ARG","jpork",0.0160272941147961
"csfml","ARG","jlamb",0.0160272941147961
"csfml","ARG","jpoul",0.0160272941147961
"csfml","ARG","jeggs",0.0160272941147961
"csfml","ARG","jmilk",0.0160272941147961
"csfml","ARM","jbeef",0.00210789892829095
"csfml","ARM","jpork",0.00210789892829095
"csfml","ARM","jlamb",0.00210789892829095
"csfml","ARM","jpoul",0.00210789892829095
"csfml","ARM","jeggs",0.00210789892829095
"csfml","ARM","jmilk",0.00210789892829095
"csfml","AUS","jbeef",0.00271848348320413
"csfml","AUS","jpork",0.00271848348320413
"csfml","AUS","jlamb",0.00271848348320413
"csfml","AUS","jpoul",0.00271848348320413
"csfml","AUS","jeggs",0.00271848348320413
"csfml","AUS","jmilk",0.00271848348320413
"csfml","AUT","jbeef",0.00639179930379845
"csfml","AUT","jpork",0.00639179930379845
"csfml","AUT","jlamb",0.00639179930379845
"csfml","AUT","jpoul",0.00639179930379845
"csfml","AUT","jeggs",0.00639179930379845
"csfml","AUT","jmilk",0.00639179930379845
"csfml","AZE","jbeef",0.00210789892829095
"csfml","AZE","jpork",0.00210789892829095
"csfml","AZE","jlamb",0.00210789892829095
"csfml","AZE","jpoul",0.00210789892829095
"csfml","AZE","jeggs",0.00210789892829095
"csfml","AZE","jmilk",0.00210789892829095
"csfml","BGR","jbeef",0.046218463438934
"csfml","BGR","jpork",0.046218463438934
"csfml","BGR","jlamb",0.046218463438934
"csfml","BGR","jpoul",0.046218463438934
"csfml","BGR","jeggs",0.046218463438934
"csfml","BGR","jmilk",0.046218463438934
"csfml","BLR","jbeef",0.0185570835975597
"csfml","BLR","jpork",0.0185570835975597
"csfml","BLR","jlamb",0.0185570835975597
"csfml","BLR","jpoul",0.0185570835975597
"csfml","BLR","jeggs",0.0185570835975597
"csfml","BLR","jmilk",0.0185570835975597
"csfml","BLT","jbeef",0.0185570835975597
"csfml","BLT","jpork",0.0185570835975597
"csfml","BLT","jlamb",0.0185570835975597
"csfml","BLT","jpoul",0.0185570835975597
"csfml","BLT","jeggs",0.0185570835975597
"csfml","BLT","jmilk",0.0185570835975597
"csfml","BLX","jbeef",0.0200725517070243
"csfml","BLX","jpork",0.0200725517070243
"csfml","BLX","jlamb",0.0200725517070243
"csfml","BLX","jpoul",0.0200725517070243
"csfml","BLX","jeggs",0.0200725517070243
"csfml","BLX","jmilk",0.0200725517070243
"csfml","BLZ","jbeef",0.00253537330151732
"csfml","BLZ","jpork",0.00253537330151732
"csfml","BLZ","jlamb",0.00253537330151732
"csfml","BLZ","jpoul",0.00253537330151732
"csfml","BLZ","jeggs",0.00253537330151732
"csfml","BLZ","jmilk",0.00253537330151732
"csfml","BOL","jbeef",0.0246343370743921
"csfml","BOL","jpork",0.0246343370743921
"csfml","BOL","jlamb",0.0246343370743921
"csfml","BOL","jpoul",0.0246343370743921
"csfml","BOL","jeggs",0.0246343370743921
"csfml","BOL","jmilk",0.0246343370743921
"csfml","BRA","jbeef",0.0023336962120758
"csfml","BRA","jpork",0.0023336962120758
"csfml","BRA","jlamb",0.0023336962120758
"csfml","BRA","jpoul",0.0023336962120758
"csfml","BRA","jeggs",0.0023336962120758
"csfml","BRA","jmilk",0.0023336962120758
"csfml","BWA","jbeef",0.0117198645278622
"csfml","BWA","jpork",0.0117198645278622
"csfml","BWA","jlamb",0.0117198645278622
"csfml","BWA","jpoul",0.0117198645278622
"csfml","BWA","jeggs",0.0117198645278622
"csfml","BWA","jmilk",0.0117198645278622
"csfml","CAN","jbeef",0.0018161480484628
"csfml","CAN","jpork",0.0018161480484628
"csfml","CAN","jlamb",0.0018161480484628
"csfml","CAN","jpoul",0.0018161480484628
"csfml","CAN","jeggs",0.0018161480484628
"csfml","CAN","jmilk",0.0018161480484628
"csfml","CHL","jbeef",0.00378887879155448
"csfml","CHL","jpork",0.00378887879155448
"csfml","CHL","jlamb",0.00378887879155448
"csfml","CHL","jpoul",0.00378887879155448
"csfml","CHL","jeggs",0.00378887879155448
"csfml","CHL","jmilk",0.00378887879155448
"csfml","CHM","jbeef",0.00539591358178419
"csfml","CHM","jpork",0.00539591358178419
"csfml","CHM","jlamb",0.00539591358178419
"csfml","CHM","jpoul",0.00539591358178419
"csfml","CHM","jeggs",0.00539591358178419
"csfml","CHM","jmilk",0.00539591358178419
"csfml","CHP","jbeef",0.00639179930379845
"csfml","CHP","jpork",0.00639179930379845
"csfml","CHP","jlamb",0.00639179930379845
"csfml","CHP","jpoul",0.00639179930379845
"csfml","CHP","jeggs",0.00639179930379845
"csfml","CHP","jmilk",0.00639179930379845
"csfml","COL","jbeef",0.00409181032706636
"csfml","COL","jpork",0.00409181032706636
"csfml","COL","jlamb",0.00409181032706636
"csfml","COL","jpoul",0.00409181032706636
"csfml","COL","jeggs",0.00409181032706636
"csfml","COL","jmilk",0.00409181032706636
"csfml","CRB","jbeef",0.00141284984879192
"csfml","CRB","jpork",0.00141284984879192
"csfml","CRB","jlamb",0.00141284984879192
"csfml","CRB","jpoul",0.00141284984879192
"csfml","CRB","jeggs",0.00141284984879192
"csfml","CRB","jmilk",0.00141284984879192
"csfml","CRI","jbeef",0.00253537330151732
"csfml","CRI","jpork",0.00253537330151732
"csfml","CRI","jlamb",0.00253537330151732
"csfml","CRI","jpoul",0.00253537330151732
"csfml","CRI","jeggs",0.00253537330151732
"csfml","CRI","jmilk",0.00253537330151732
"csfml","CUB","jbeef",0.00253537330151732
"csfml","CUB","jpork",0.00253537330151732
"csfml","CUB","jlamb",0.00253537330151732
"csfml","CUB","jpoul",0.00253537330151732
"csfml","CUB","jeggs",0.00253537330151732
"csfml","CUB","jmilk",0.00253537330151732
"csfml","CYP","jbeef",0.0285120341128301
"csfml","CYP","jpork",0.0285120341128301
"csfml","CYP","jlamb",0.0285120341128301
"csfml","CYP","jpoul",0.0285120341128301
"csfml","CYP","jeggs",0.0285120341128301
"csfml","CYP","jmilk",0.0285120341128301
"csfml","CZE","jbeef",0.046218463438934
"csfml","CZE","jpork",0.046218463438934
"csfml","CZE","jlamb",0.046218463438934
"csfml","CZE","jpoul",0.046218463438934
"csfml","CZE","jeggs",0.046218463438934
"csfml","CZE","jmilk",0.046218463438934
"csfml","DEU","jbeef",0.00726042128613322
"csfml","DEU","jpork",0.00726042128613322
"csfml","DEU","jlamb",0.00726042128613322
"csfml","DEU","jpoul",0.00726042128613322
"csfml","DEU","jeggs",0.00726042128613322
"csfml","DEU","jmilk",0.00726042128613322
"csfml","DNK","jbeef",0.0217458634240724
"csfml","DNK","jpork",0.0217458634240724
"csfml","DNK","jlamb",0.0217458634240724
"csfml","DNK","jpoul",0.0217458634240724
"csfml","DNK","jeggs",0.0217458634240724
"csfml","DNK","jmilk",0.0217458634240724
"csfml","DOM","jbeef",0.00253537330151732
"csfml","DOM","jpork",0.00253537330151732
"csfml","DOM","jlamb",0.00253537330151732
"csfml","DOM","jpoul",0.00253537330151732
"csfml","DOM","jeggs",0.00253537330151732
"csfml","DOM","jmilk",0.00253537330151732
"csfml","DZA","jbeef",0.000164729401612961
"csfml","DZA","jpork",0.000164729401612961
"csfml","DZA","jlamb",0.000164729401612961
"csfml","DZA","jpoul",0.000164729401612961
"csfml","DZA","jeggs",0.000164729401612961
"csfml","DZA","jmilk",0.000164729401612961
"csfml","ECU","jbeef",0.000787489483526517
"csfml","ECU","jpork",0.000787489483526517
"csfml","ECU","jlamb",0.000787489483526517
"csfml","ECU","jpoul",0.000787489483526517
"csfml","ECU","jeggs",0.000787489483526517
"csfml","ECU","jmilk",0.000787489483526517
"csfml","EGY","jbeef",0.00754787483192838
"csfml","EGY","jpork",0.00754787483192838
"csfml","EGY","jlamb",0.00754787483192838
"csfml","EGY","jpoul",0.00754787483192838
"csfml","EGY","jeggs",0.00754787483192838
"csfml","EGY","jmilk",0.00754787483192838
"csfml","FJI","jbeef",0.00141284984879192
"csfml","FJI","jpork",0.00141284984879192
"csfml","FJI","jlamb",0.00141284984879192
"csfml","FJI","jpoul",0.00141284984879192
"csfml","FJI","jeggs",0.00141284984879192
"csfml","FJI","jmilk",0.00141284984879192
"csfml","FNP","jbeef",0.0217458634240724
"csfml","FNP","jpork",0.0217458634240724
"csfml","FNP","jlamb",0.0217458634240724
"csfml","FNP","jpoul",0.0217458634240724
"csfml","FNP","jeggs",0.0217458634240724
"csfml","FNP","jmilk",0.0217458634240724
"csfml","FRP","jbeef",0.0278555034733966
"csfml","FRP","jpork",0.0278555034733966
"csfml","FRP","jlamb",0.0278555034733966
"csfml","FRP","jpoul",0.0278555034733966
"csfml","FRP","jeggs",0.0278555034733966
"csfml","FRP","jmilk",0.0278555034733966
"csfml","GEO","jbeef",0.00210789892829095
"csfml","GEO","jpork",0.00210789892829095
"csfml","GEO","jlamb",0.00210789892829095
"csfml","GEO","jpoul",0.00210789892829095
"csfml","GEO","jeggs",0.00210789892829095
"csfml","GEO","jmilk",0.00210789892829095
"csfml","GIN","jbeef",3.90054583263245E-5
"csfml","GIN","jpork",3.90054583263245E-5
"csfml","GIN","jlamb",3.90054583263245E-5
"csfml","GIN","jpoul",3.90054583263245E-5
"csfml","GIN","jeggs",3.90054583263245E-5
"csfml","GIN","jmilk",3.90054583263245E-5
"csfml","GMB","jbeef",0.000560265029718406
"csfml","GMB","jpork",0.000560265029718406
"csfml","GMB","jlamb",0.000560265029718406
"csfml","GMB","jpoul",0.000560265029718406
"csfml","GMB","jeggs",0.000560265029718406
"csfml","GMB","jmilk",0.000560265029718406
"csfml","GRC","jbeef",0.0229742864255567
"csfml","GRC","jpork",0.0229742864255567
"csfml","GRC","jlamb",0.0229742864255567
"csfml","GRC","jpoul",0.0229742864255567
"csfml","GRC","jeggs",0.0229742864255567
"csfml","GRC","jmilk",0.0229742864255567
"csfml","GSA","jbeef",0.00105599898036576
"csfml","GSA","jpork",0.00105599898036576
"csfml","GSA","jlamb",0.00105599898036576
"csfml","GSA","jpoul",0.00105599898036576
"csfml","GSA","jeggs",0.00105599898036576
"csfml","GSA","jmilk",0.00105599898036576
"csfml","GTM","jbeef",0.00253537330151732
"csfml","GTM","jpork",0.00253537330151732
"csfml","GTM","jlamb",0.00253537330151732
"csfml","GTM","jpoul",0.00253537330151732
"csfml","GTM","jeggs",0.00253537330151732
"csfml","GTM","jmilk",0.00253537330151732
"csfml","HND","jbeef",0.00253537330151732
"csfml","HND","jpork",0.00253537330151732
"csfml","HND","jlamb",0.00253537330151732
"csfml","HND","jpoul",0.00253537330151732
"csfml","HND","jeggs",0.00253537330151732
"csfml","HND","jmilk",0.00253537330151732
"csfml","HRV","jbeef",0.0229742864255567
"csfml","HRV","jpork",0.0229742864255567
"csfml","HRV","jlamb",0.0229742864255567
"csfml","HRV","jpoul",0.0229742864255567
"csfml","HRV","jeggs",0.0229742864255567
"csfml","HRV","jmilk",0.0229742864255567
"csfml","HTI","jbeef",0.00253537330151732
"csfml","HTI","jpork",0.00253537330151732
"csfml","HTI","jlamb",0.00253537330151732
"csfml","HTI","jpoul",0.00253537330151732
"csfml","HTI","jeggs",0.00253537330151732
"csfml","HTI","jmilk",0.00253537330151732
"csfml","HUN","jbeef",0.046218463438934
"csfml","HUN","jpork",0.046218463438934
"csfml","HUN","jlamb",0.046218463438934
"csfml","HUN","jpoul",0.046218463438934
"csfml","HUN","jeggs",0.046218463438934
"csfml","HUN","jmilk",0.046218463438934
"csfml","IDN","jbeef",0.00012979090820431
"csfml","IDN","jpork",0.00012979090820431
"csfml","IDN","jlamb",0.00012979090820431
"csfml","IDN","jpoul",0.00012979090820431
"csfml","IDN","jeggs",0.00012979090820431
"csfml","IDN","jmilk",0.00012979090820431
"csfml","IND","jbeef",0.00342410489520541
"csfml","IND","jpork",0.00342410489520541
"csfml","IND","jlamb",0.00342410489520541
"csfml","IND","jpoul",0.00342410489520541
"csfml","IND","jeggs",0.00342410489520541
"csfml","IND","jmilk",0.00342410489520541
"csfml","IRL","jbeef",0.0252316903994112
"csfml","IRL","jpork",0.0252316903994112
"csfml","IRL","jlamb",0.0252316903994112
"csfml","IRL","jpoul",0.0252316903994112
"csfml","IRL","jeggs",0.0252316903994112
"csfml","IRL","jmilk",0.0252316903994112
"csfml","IRN","jbeef",0.00286829384973816
"csfml","IRN","jpork",0.00286829384973816
"csfml","IRN","jlamb",0.00286829384973816
"csfml","IRN","jpoul",0.00286829384973816
"csfml","IRN","jeggs",0.00286829384973816
"csfml","IRN","jmilk",0.00286829384973816
"csfml","ISL","jbeef",0.0217458634240724
"csfml","ISL","jpork",0.0217458634240724
"csfml","ISL","jlamb",0.0217458634240724
"csfml","ISL","jpoul",0.0217458634240724
"csfml","ISL","jeggs",0.0217458634240724
"csfml","ISL","jmilk",0.0217458634240724
"csfml","ISR","jbeef",0.0563065640299455
"csfml","ISR","jpork",0.0563065640299455
"csfml","ISR","jlamb",0.0563065640299455
"csfml","ISR","jpoul",0.0563065640299455
"csfml","ISR","jeggs",0.0563065640299455
"csfml","ISR","jmilk",0.0563065640299455
"csfml","ITP","jbeef",0.0348396497059124
"csfml","ITP","jpork",0.0348396497059124
"csfml","ITP","jlamb",0.0348396497059124
"csfml","ITP","jpoul",0.0348396497059124
"csfml","ITP","jeggs",0.0348396497059124
"csfml","ITP","jmilk",0.0348396497059124
"csfml","JAM","jbeef",0.00141284984879192
"csfml","JAM","jpork",0.00141284984879192
"csfml","JAM","jlamb",0.00141284984879192
"csfml","JAM","jpoul",0.00141284984879192
"csfml","JAM","jeggs",0.00141284984879192
"csfml","JAM","jmilk",0.00141284984879192
"csfml","JOR","jbeef",0.0016405125199864
"csfml","JOR","jpork",0.0016405125199864
"csfml","JOR","jlamb",0.0016405125199864
"csfml","JOR","jpoul",0.0016405125199864
"csfml","JOR","jeggs",0.0016405125199864
"csfml","JOR","jmilk",0.0016405125199864
"csfml","JPN","jbeef",0.000145562967708975
"csfml","JPN","jpork",0.000145562967708975
"csfml","JPN","jlamb",0.000145562967708975
"csfml","JPN","jpoul",0.000145562967708975
"csfml","JPN","jeggs",0.000145562967708975
"csfml","JPN","jmilk",0.000145562967708975
"csfml","KAZ","jbeef",0.00873670437547342
"csfml","KAZ","jpork",0.00873670437547342
"csfml","KAZ","jlamb",0.00873670437547342
"csfml","KAZ","jpoul",0.00873670437547342
"csfml","KAZ","jeggs",0.00873670437547342
"csfml","KAZ","jmilk",0.00873670437547342
"csfml","KEN","jbeef",0.00198260535445173
"csfml","KEN","jpork",0.00198260535445173
"csfml","KEN","jlamb",0.00198260535445173
"csfml","KEN","jpoul",0.00198260535445173
"csfml","KEN","jeggs",0.00198260535445173
"csfml","KEN","jmilk",0.00198260535445173
"csfml","KGZ","jbeef",0.0124012550070067
"csfml","KGZ","jpork",0.0124012550070067
"csfml","KGZ","jlamb",0.0124012550070067
"csfml","KGZ","jpoul",0.0124012550070067
"csfml","KGZ","jeggs",0.0124012550070067
