"CTY","JJJ","Val"
"SWZ","jtemf",-0.07
"SWZ","jvege",-0.07
"SWZ","jsugr",0.3
"SWZ","jgrnd",-0.0522
"SWZ","jgdnt",-0.0522
"SWZ","jgdol",-0.07
"SWZ","jgdml",-0.07
"SWZ","jrpol",-0.07
"SWZ","jrpml",-0.07
"SWZ","jsbol",-0.07
"SWZ","jsbml",-0.07
"SWZ","jsfol",-0.07
"SWZ","jsfml",-0.07
"SWZ","jplol",-0.07
"SWZ","jpkol",-0.07
"SWZ","jpkml",-0.07
"SWZ","jtool",-0.07
"SWZ","jtoml",-0.07
"SWZ","jcoco",-0.07
"SWZ","jcafe",-0.07
"SWZ","jcott",-0.1447
"SWZ","jteas",-0.07
"SWZ","jothr",-0.0522
"SWZ","Shrimp",-0.162815266619631
"SWZ","Crust",-0.162815266619631
"SWZ","Salmon",-0.163750199139716
"SWZ","Tuna",-0.1646851316598
"SWZ","Cobswf",-0.165152597919843
"SWZ","Eelstg",-0.165620064179885
"SWZ","Tilapia",-0.166087530439927
"SWZ","Pangas",-0.16655499669997
"SWZ","Carp",-0.167022462960012
"SWZ","Mullet",-0.167489929220054
"SWZ","OFrshD",-0.167957395480097
"SWZ","OCarp",-0.168424861740139
"SWZ","OPelag",-0.168892328000181
"SWZ","OMarn",-0.169359794260224
"SYR","jbeef",0.07
"SYR","jpork",0.02
"SYR","jlamb",0.07
"SYR","jpoul",0.02
"SYR","jeggs",0.1
"SYR","jmilk",-0.11
"SYR","jbarl",0.07
"SYR","jmaiz",0.13
"SYR","jmill",0.07
"SYR","jrice",0.07
"SYR","jsorg",0.07
"SYR","jwhea",0.07
"SYR","jocer",0.07
"SYR","jbean",0.0746
"SYR","jchkp",0.0746
"SYR","jcowp",0.0746
"SYR","jlent",0.0746
"SYR","jpigp",0.0746
"SYR","jopul",0.0746
"SYR","jbana",0.1
"SYR","jplnt",0.1
"SYR","jsubf",0.1
"SYR","jtemf",0.1
"SYR","jvege",0.1
"SYR","jsugr",0.2
"SYR","jgrnd",0.0746
"SYR","jgdnt",0.0746
"SYR","jgdol",0.18
"SYR","jgdml",0.18
"SYR","jrpol",0.18
"SYR","jrpml",0.18
"SYR","jsbol",0.18
"SYR","jsbml",0.18
"SYR","jsfol",0.18
"SYR","jsfml",0.18
"SYR","jplol",0.18
"SYR","jpkol",0.18
"SYR","jpkml",0.18
"SYR","jtool",0.18
"SYR","jtoml",0.18
"SYR","jcoco",0.1
"SYR","jcafe",0.1
"SYR","jcott",0.2068
"SYR","jteas",0.1
"SYR","jothr",0.0746
"SYR","Shrimp",-0.144116616217938
"SYR","Crust",-0.144116616217938
"SYR","Salmon",-0.145051548738023
"SYR","Tuna",-0.145986481258107
"SYR","Cobswf",-0.14645394751815
"SYR","Eelstg",-0.146921413778192
"SYR","Tilapia",-0.147388880038234
"SYR","Pangas",-0.147856346298277
"SYR","Carp",-0.148323812558319
"SYR","Mullet",-0.148791278818361
"SYR","OFrshD",-0.149258745078404
"SYR","OCarp",-0.149726211338446
"SYR","OPelag",-0.150193677598488
"SYR","OMarn",-0.150661143858531
"TCD","jbeef",0.28
"TCD","jpork",0.08
"TCD","jlamb",0.16
"TCD","jpoul",0.08
"TCD","jbarl",-0.17
"TCD","jmaiz",-0.17
"TCD","jmill",-0.17
"TCD","jrice",-0.34
"TCD","jsorg",-0.17
"TCD","jwhea",-0.29
"TCD","jocer",-0.17
"TCD","jbean",-0.1044
"TCD","jchkp",-0.1044
"TCD","jcowp",-0.1044
"TCD","jlent",-0.1044
"TCD","jpigp",-0.1044
"TCD","jopul",-0.1044
"TCD","jbana",-0.14
"TCD","jplnt",-0.14
"TCD","jsubf",-0.14
"TCD","jtemf",-0.14
"TCD","jvege",-0.14
"TCD","jsugr",0.3
"TCD","jgrnd",-0.1044
"TCD","jgdnt",-0.1044
"TCD","jgdol",-0.03
"TCD","jgdml",-0.03
"TCD","jrpol",-0.03
"TCD","jrpml",-0.03
"TCD","jsbol",-0.03
"TCD","jsbml",-0.03
"TCD","jsfol",-0.03
"TCD","jsfml",-0.03
"TCD","jplol",-0.03
"TCD","jpkol",-0.03
"TCD","jpkml",-0.03
"TCD","jtool",-0.03
"TCD","jtoml",-0.03
"TCD","jcoco",-0.14
"TCD","jcafe",-0.14
"TCD","jcott",-0.2895
"TCD","jteas",-0.14
"TCD","jothr",-0.1044
"TCD","Shrimp",-0.172164591820478
"TCD","Crust",-0.172164591820478
"TCD","Salmon",-0.173099524340562
"TCD","Tuna",-0.174034456860647
"TCD","Cobswf",-0.174501923120689
"TCD","Eelstg",-0.174969389380732
"TCD","Tilapia",-0.175436855640774
"TCD","Pangas",-0.175904321900816
"TCD","Carp",-0.176371788160859
"TCD","Mullet",-0.176839254420901
"TCD","OFrshD",-0.177306720680943
"TCD","OCarp",-0.177774186940986
"TCD","OPelag",-0.178241653201028
"TCD","OMarn",-0.17870911946107
"TGO","jbeef",0.43
"TGO","jpork",0.28
"TGO","jlamb",0.28
"TGO","jpoul",0.1
"TGO","jeggs",0.1
"TGO","jbarl",-0.23
"TGO","jmaiz",-0.23
"TGO","jmill",-0.23
"TGO","jrice",0.41
"TGO","jsorg",-0.23
"TGO","jwhea",-0.2
"TGO","jocer",-0.23
"TGO","jbean",-0.0969
"TGO","jchkp",-0.0969
"TGO","jcowp",-0.0969
"TGO","jlent",-0.0969
"TGO","jpigp",-0.0969
"TGO","jopul",-0.0969
"TGO","jbana",-0.13
"TGO","jplnt",-0.13
"TGO","jsubf",-0.13
"TGO","jtemf",-0.13
"TGO","jvege",-0.13
"TGO","jsugr",0.3
"TGO","jgrnd",-0.0969
"TGO","jgdnt",-0.0969
"TGO","jgdol",-0.07
"TGO","jgdml",-0.07
"TGO","jrpol",-0.07
"TGO","jrpml",-0.07
"TGO","jsbol",-0.07
"TGO","jsbml",-0.07
"TGO","jsfol",-0.07
"TGO","jsfml",-0.07
"TGO","jplol",-0.07
"TGO","jpkol",-0.07
"TGO","jpkml",-0.07
"TGO","jtool",-0.07
"TGO","jtoml",-0.07
"TGO","jcoco",-0.13
"TGO","jcafe",-0.13
"TGO","jcott",-0.2688
"TGO","jteas",-0.13
"TGO","jothr",-0.0969
"TGO","Shrimp",-0.153465941418785
"TGO","Crust",-0.153465941418785
"TGO","Salmon",-0.154400873938869
"TGO","Tuna",-0.155335806458954
"TGO","Cobswf",-0.155803272718996
"TGO","Eelstg",-0.156270738979039
"TGO","Tilapia",-0.156738205239081
"TGO","Pangas",-0.157205671499123
"TGO","Carp",-0.157673137759166
"TGO","Mullet",-0.158140604019208
"TGO","OFrshD",-0.15860807027925
"TGO","OCarp",-0.159075536539293
"TGO","OPelag",-0.159543002799335
"TGO","OMarn",-0.160010469059377
"THA","jbeef",0.13
"THA","jpork",0.13
"THA","jpoul",0.13
"THA","jmaiz",-0.02
"THA","jrice",-0.23
"THA","jwhea",0.6
"THA","jbean",0.0671
"THA","jchkp",0.0671
"THA","jcowp",0.0671
"THA","jlent",0.0671
"THA","jpigp",0.0671
"THA","jopul",0.0671
"THA","jbana",0.09
"THA","jplnt",0.09
"THA","jsubf",0.09
"THA","jtemf",0.09
"THA","jvege",0.09
"THA","jsugr",0.19
"THA","jgrnd",0.0671
"THA","jgdnt",0.0671
"THA","jgdol",-0.02
"THA","jgdml",0.1
"THA","jrpsd",0.48
"THA","jrpnt",0.48
"THA","jrpol",-0.02
"THA","jrpml",0.1
"THA","jsoyb",0.48
"THA","jsbnt",0.48
"THA","jsbol",-0.02
"THA","jsbml",0.1
"THA","jsnfl",0.48
"THA","jsfnt",0.48
"THA","jsfol",-0.02
"THA","jsfml",0.1
"THA","jpalm",0.48
"THA","jplol",-0.02
"THA","jpkrl",0.48
"THA","jpkol",-0.02
"THA","jpkml",0.1
"THA","jtols",0.48
"THA","jtont",0.48
"THA","jtool",-0.02
"THA","jtoml",0.1
"THA","jcoco",0.09
"THA","jcafe",0.09
"THA","jcott",0.1861
"THA","jteas",0.09
"THA","jothr",0.0671
"THA","Shrimp",-0.256308518628097
"THA","Crust",-0.256308518628097
"THA","Salmon",-0.257243451148182
"THA","Tuna",-0.258178383668266
"THA","Cobswf",-0.258645849928309
"THA","Eelstg",-0.259113316188351
"THA","Tilapia",-0.259580782448393
"THA","Pangas",-0.260048248708436
"THA","Carp",-0.260515714968478
"THA","Mullet",-0.26098318122852
"THA","OFrshD",-0.261450647488563
"THA","OCarp",-0.261918113748605
"THA","OPelag",-0.262385580008647
"THA","OMarn",-0.26285304626869
"TJK","jbeef",0.23
"TJK","jpork",0.22
"TJK","jlamb",0.21
"TJK","jpoul",0.24
"TJK","jeggs",0.22
"TJK","jmilk",0.37
"TJK","jrice",0.2
"TJK","jwhea",-0.15
"TJK","jgdol",-0.04
"TJK","jgdml",-0.04
"TJK","jrpol",-0.04
"TJK","jrpml",-0.04
"TJK","jsbol",-0.04
"TJK","jsbml",-0.04
"TJK","jsfol",-0.04
"TJK","jsfml",-0.04
"TJK","jplol",-0.04
"TJK","jpkol",-0.04
"TJK","jpkml",-0.04
"TJK","jtool",-0.04
"TJK","jtoml",-0.04
"TJK","Shrimp",-0.125885432076287
"TJK","Crust",-0.125885432076287
"TJK","Salmon",-0.126820364596372
"TJK","Tuna",-0.127755297116456
"TJK","Cobswf",-0.128222763376499
"TJK","Eelstg",-0.128690229636541
"TJK","Tilapia",-0.129157695896583
"TJK","Pangas",-0.129625162156626
"TJK","Carp",-0.130092628416668
"TJK","Mullet",-0.13056009467671
"TJK","OFrshD",-0.131027560936753
"TJK","OCarp",-0.131495027196795
"TJK","OPelag",-0.131962493456837
"TJK","OMarn",-0.13242995971688
"TKM","jbeef",0.23
"TKM","jpork",0.22
"TKM","jlamb",0.21
"TKM","jpoul",0.24
"TKM","jeggs",0.22
"TKM","jmilk",0.37
"TKM","jrice",0.2
"TKM","jwhea",-0.15
"TKM","jgdol",-0.04
"TKM","jgdml",-0.04
"TKM","jrpol",-0.04
"TKM","jrpml",-0.04
"TKM","jsbol",-0.04
"TKM","jsbml",-0.04
"TKM","jsfol",-0.04
"TKM","jsfml",-0.04
"TKM","jplol",-0.04
"TKM","jpkol",-0.04
"TKM","jpkml",-0.04
"TKM","jtool",-0.04
"TKM","jtoml",-0.04
"TKM","Shrimp",-0.125885432076287
"TKM","Crust",-0.125885432076287
"TKM","Salmon",-0.126820364596372
"TKM","Tuna",-0.127755297116456
"TKM","Cobswf",-0.128222763376499
"TKM","Eelstg",-0.128690229636541
"TKM","Tilapia",-0.129157695896583
"TKM","Pangas",-0.129625162156626
"TKM","Carp",-0.130092628416668
"TKM","Mullet",-0.13056009467671
"TKM","OFrshD",-0.131027560936753
"TKM","OCarp",-0.131495027196795
"TKM","OPelag",-0.131962493456837
"TKM","OMarn",-0.13242995971688
"TLS","jmaiz",-0.01
"TLS","jrice",-0.02
"TLS","jwhea",-0.01
"TLS","jbean",0.1119
"TLS","jchkp",0.1119
"TLS","jcowp",0.1119
"TLS","jlent",0.1119
"TLS","jpigp",0.1119
"TLS","jopul",0.1119
"TLS","jbana",0.15
"TLS","jplnt",0.15
"TLS","jsubf",0.15
"TLS","jtemf",0.15
"TLS","jvege",0.15
"TLS","jsugr",0.2
"TLS","jgrnd",0.1119
"TLS","jgdnt",0.1119
"TLS","jcoco",0.15
"TLS","jcafe",0.15
"TLS","jcott",0.3102
"TLS","jteas",0.15
"TLS","jothr",0.1119
"TLS","Shrimp",-0.181513917021324
"TLS","Crust",-0.181513917021324
"TLS","Salmon",-0.182448849541409
"TLS","Tuna",-0.183383782061494
"TLS","Cobswf",-0.183851248321536
"TLS","Eelstg",-0.184318714581578
"TLS","Tilapia",-0.184786180841621
"TLS","Pangas",-0.185253647101663
"TLS","Carp",-0.185721113361705
"TLS","Mullet",-0.186188579621748
"TLS","OFrshD",-0.18665604588179
"TLS","OCarp",-0.187123512141832
"TLS","OPelag",-0.187590978401875
"TLS","OMarn",-0.188058444661917
"TUN","jbeef",0.07
"TUN","jpork",0.02
"TUN","jlamb",0.07
"TUN","jpoul",0.02
"TUN","jeggs",0.1
"TUN","jmilk",-0.11
"TUN","jbarl",0.07
"TUN","jmaiz",0.13
"TUN","jmill",0.07
"TUN","jrice",0.07
"TUN","jsorg",0.07
"TUN","jwhea",0.07
"TUN","jocer",0.07
"TUN","jbean",0.0746
"TUN","jchkp",0.0746
"TUN","jcowp",0.0746
"TUN","jlent",0.0746
"TUN","jpigp",0.0746
"TUN","jopul",0.0746
"TUN","jbana",0.1
"TUN","jplnt",0.1
"TUN","jsubf",0.1
"TUN","jtemf",0.1
"TUN","jvege",0.1
"TUN","jsugr",0.2
"TUN","jgrnd",0.0746
"TUN","jgdnt",0.0746
"TUN","jgdol",0.18
"TUN","jgdml",0.18
"TUN","jrpol",0.18
"TUN","jrpml",0.18
"TUN","jsbol",0.18
"TUN","jsbml",0.18
"TUN","jsfol",0.18
"TUN","jsfml",0.18
"TUN","jplol",0.18
"TUN","jpkol",0.18
"TUN","jpkml",0.18
"TUN","jtool",0.18
"TUN","jtoml",0.18
"TUN","jcoco",0.1
"TUN","jcafe",0.1
"TUN","jcott",0.2068
"TUN","jteas",0.1
"TUN","jothr",0.0746
"TUN","Shrimp",-0.144116616217938
"TUN","Crust",-0.144116616217938
"TUN","Salmon",-0.145051548738023
"TUN","Tuna",-0.145986481258107
"TUN","Cobswf",-0.14645394751815
"TUN","Eelstg",-0.146921413778192
"TUN","Tilapia",-0.147388880038234
"TUN","Pangas",-0.147856346298277
"TUN","Carp",-0.148323812558319
"TUN","Mullet",-0.148791278818361
"TUN","OFrshD",-0.149258745078404
"TUN","OCarp",-0.149726211338446
"TUN","OPelag",-0.150193677598488
"TUN","OMarn",-0.150661143858531
"TUR","jbeef",0.9999
"TUR","jlamb",0.52615431918987
"TUR","jeggs",0.5895195981896
"TUR","jmilk",0.46125920561781
"TUR","jbarl",0.56437315705153
"TUR","jmaiz",0.47755954175681
"TUR","jmill",0.34
"TUR","jwhea",0.53451823451851
"TUR","jpota",0.9999
"TUR","jchkp",0.1193
"TUR","jpigp",0.1193
"TUR","jopul",0.1193
"TUR","jtemf",0.142552045203946
"TUR","jsugc",0.10075598191261
"TUR","jsugb",0.10075598191261
"TUR","jsugr",0.10075598191261
"TUR","jsugrc",0.10075598191261
"TUR","jsugrb",0.10075598191261
"TUR","jgdol",0.47
"TUR","jgdml",0.23
"TUR","jrpol",0.47
"TUR","jrpml",0.23
"TUR","jsbol",0.47
"TUR","jsbml",0.23
"TUR","jsnfl",0.22665455704191
"TUR","jsfnt",0.22665455704191
"TUR","jsfol",0.47
"TUR","jsfml",0.23
"TUR","jpkol",0.47
"TUR","jpkml",0.23
"TUR","jtool",0.47
"TUR","jtoml",0.23
"TUR","jcott",0.12634539325569
"TUR","jteas",0.16
"TUR","jothr",0.1193
"TUR","Shrimp",-0.144116616217938
"TUR","Crust",-0.144116616217938
"TUR","Salmon",-0.145051548738023
"TUR","Tuna",-0.145986481258107
"TUR","Cobswf",-0.14645394751815
"TUR","Eelstg",-0.146921413778192
"TUR","Tilapia",-0.147388880038234
"TUR","Pangas",-0.147856346298277
"TUR","Carp",-0.148323812558319
"TUR","Mullet",-0.148791278818361
"TUR","OFrshD",-0.149258745078404
"TUR","OCarp",-0.149726211338446
"TUR","OPelag",-0.150193677598488
"TUR","OMarn",-0.150661143858531
"TZA","jbeef",0.5
"TZA","jpork",0.3
"TZA","jlamb",-0.5
"TZA","jpoul",0.3
"TZA","jeggs",0.1
"TZA","jmilk",-0.1
"TZA","jbarl",-0.06
"TZA","jmaiz",-0.06
"TZA","jmill",-0.06
"TZA","jrice",0.3
"TZA","jsorg",-0.06
"TZA","jwhea",-0.23
"TZA","jocer",-0.06
"TZA","jbean",-0.0969
"TZA","jchkp",-0.0969
"TZA","jcowp",-0.0969
"TZA","jlent",-0.0969
"TZA","jpigp",-0.0969
"TZA","jopul",-0.0969
"TZA","jbana",-0.13
"TZA","jplnt",-0.13
"TZA","jsubf",-0.13
"TZA","jtemf",-0.13
"TZA","jvege",-0.13
"TZA","jsugr",0.3
"TZA","jgrnd",-0.0969
"TZA","jgdnt",-0.0969
"TZA","jgdol",-0.07
"TZA","jgdml",-0.02
"TZA","jrpol",-0.07
"TZA","jrpml",-0.02
"TZA","jsbol",-0.07
"TZA","jsbml",-0.02
"TZA","jsfol",-0.07
"TZA","jsfml",-0.02
"TZA","jplol",-0.07
"TZA","jpkol",-0.07
"TZA","jpkml",-0.02
"TZA","jtool",-0.07
"TZA","jtoml",-0.02
"TZA","jcoco",-0.13
"TZA","jcafe",-0.13
"TZA","jcott",-0.2688
"TZA","jteas",-0.13
"TZA","jothr",-0.0969
"TZA","Shrimp",-0.172164591820478
"TZA","Crust",-0.172164591820478
"TZA","Salmon",-0.173099524340562
"TZA","Tuna",-0.174034456860647
"TZA","Cobswf",-0.174501923120689
"TZA","Eelstg",-0.174969389380732
"TZA","Tilapia",-0.175436855640774
"TZA","Pangas",-0.175904321900816
"TZA","Carp",-0.176371788160859
"TZA","Mullet",-0.176839254420901
"TZA","OFrshD",-0.177306720680943
"TZA","OCarp",-0.177774186940986
"TZA","OPelag",-0.178241653201028
"TZA","OMarn",-0.17870911946107
"UGA","jbeef",0.5
"UGA","jpork",0.3
"UGA","jlamb",-0.5
"UGA","jpoul",0.3
"UGA","jeggs",0.1
"UGA","jmilk",-0.1
"UGA","jbarl",-0.06
"UGA","jmaiz",-0.06
"UGA","jmill",-0.06
"UGA","jrice",0.3
"UGA","jsorg",-0.06
"UGA","jwhea",-0.23
"UGA","jocer",-0.06
"UGA","jbean",-0.0969
"UGA","jchkp",-0.0969
"UGA","jcowp",-0.0969
"UGA","jlent",-0.0969
"UGA","jpigp",-0.0969
"UGA","jopul",-0.0969
"UGA","jbana",-0.13
"UGA","jplnt",-0.13
"UGA","jsubf",-0.13
"UGA","jtemf",-0.13
"UGA","jvege",-0.13
"UGA","jsugr",0.3
"UGA","jgrnd",-0.0969
"UGA","jgdnt",-0.0969
"UGA","jgdol",-0.07
"UGA","jgdml",-0.02
"UGA","jrpol",-0.07
"UGA","jrpml",-0.02
"UGA","jsbol",-0.07
"UGA","jsbml",-0.02
"UGA","jsfol",-0.07
"UGA","jsfml",-0.02
"UGA","jplol",-0.07
"UGA","jpkol",-0.07
"UGA","jpkml",-0.02
"UGA","jtool",-0.07
"UGA","jtoml",-0.02
"UGA","jcoco",-0.13
"UGA","jcafe",-0.13
"UGA","jcott",-0.2688
"UGA","jteas",-0.13
"UGA","jothr",-0.0969
"UGA","Shrimp",-0.172164591820478
"UGA","Crust",-0.172164591820478
"UGA","Salmon",-0.173099524340562
"UGA","Tuna",-0.174034456860647
"UGA","Cobswf",-0.174501923120689
"UGA","Eelstg",-0.174969389380732
"UGA","Tilapia",-0.175436855640774
"UGA","Pangas",-0.175904321900816
"UGA","Carp",-0.176371788160859
"UGA","Mullet",-0.176839254420901
"UGA","OFrshD",-0.177306720680943
"UGA","OCarp",-0.177774186940986
"UGA","OPelag",-0.178241653201028
"UGA","OMarn",-0.17870911946107
"UKP","jbeef",0.13197405604212
"UKP","jpork",0.01713498502693
"UKP","jlamb",0.14140443815786
"UKP","jpoul",0.40014588781909
"UKP","jeggs",0.00805424075428007
"UKP","jmilk",0.00859085347854993
"UKP","jbarl",7.15169784992753E-6
"UKP","jmaiz",7.69392840993532E-6
"UKP","jmill",0.58
"UKP","jrice",0.01071406139431
"UKP","jwhea",6.79887847621075E-6
"UKP","jocer",1.04671390899203E-5
"UKP","jpota",0.10451378489025
"UKP","jtemf",0.0698634573396599
"UKP","jsugc",0.00257735710249007
"UKP","jsugb",0.00257735710249007
"UKP","jsugr",0.00257735710249007
"UKP","jsugrc",0.00257735710249007
"UKP","jsugrb",0.00257735710249007
"UKP","jgdol",0.48
"UKP","jgdml",0.48
"UKP","jrpsd",0.000331113845019937
"UKP","jrpnt",0.000331113845019937
"UKP","jrpol",0.48
"UKP","jrpml",0.48
"UKP","jsoyb",0.000278732293869988
"UKP","jsbnt",0.000278732293869988
"UKP","jsbol",0.48
"UKP","jsbml",0.48
"UKP","jsnfl",0.000346721511260029
"UKP","jsfnt",0.000346721511260029
"UKP","jsfol",0.48
"UKP","jsfml",0.48
"UKP","jpalm",0.5
"UKP","jpkrl",0.5
"UKP","jpkol",0.48
"UKP","jpkml",0.48
"UKP","jtool",0.48
"UKP","jtoml",0.48
"UKP","Shrimp",-0.116536106875441
"UKP","Crust",-0.116536106875441
"UKP","Salmon",-0.117471039395525
"UKP","Tuna",-0.11840597191561
"UKP","Cobswf",-0.118873438175652
"UKP","Eelstg",-0.119340904435694
"UKP","Tilapia",-0.119808370695737
"UKP","Pangas",-0.120275836955779
"UKP","Carp",-0.120743303215821
"UKP","Mullet",-0.121210769475864
"UKP","OFrshD",-0.121678235735906
"UKP","OCarp",-0.122145701995948
"UKP","OPelag",-0.122613168255991
"UKP","OMarn",-0.123080634516033
"UKR","jbeef",0.0361327256954
"UKR","jpork",0.12230244694386
"UKR","jpoul",0.52892637908013
"UKR","jeggs",0.05495246586145
"UKR","jmilk",-0.02402128625495
"UKR","jbarl",-0.04952682834641
"UKR","jmaiz",-0.0673009005215
"UKR","jwhea",-0.0769333636948099
"UKR","jocer",0.003435418728021
"UKR","jsugc",0.4789424886573
"UKR","jsugb",0.4789424886573
"UKR","jsugr",0.4789424886573
"UKR","jsugrc",0.4789424886573
"UKR","jsugrb",0.4789424886573
"UKR","jgdol",-0.04
"UKR","jgdml",-0.04
"UKR","jrpol",-0.04
"UKR","jrpml",-0.04
"UKR","jsbol",-0.04
"UKR","jsbml",-0.04
"UKR","jsnfl",-0.0916014776534601
"UKR","jsfnt",-0.0916014776534601
"UKR","jsfol",-0.04
"UKR","jsfml",-0.04
"UKR","jpkol",-0.04
"UKR","jpkml",-0.04
"UKR","jtool",-0.04
"UKR","jtoml",-0.04
"UKR","Shrimp",-0.125885432076287
"UKR","Crust",-0.125885432076287
"UKR","Salmon",-0.126820364596372
"UKR","Tuna",-0.127755297116456
"UKR","Cobswf",-0.128222763376499
"UKR","Eelstg",-0.128690229636541
"UKR","Tilapia",-0.129157695896583
"UKR","Pangas",-0.129625162156626
"UKR","Carp",-0.130092628416668
"UKR","Mullet",-0.13056009467671
"UKR","OFrshD",-0.131027560936753
"UKR","OCarp",-0.131495027196795
"UKR","OPelag",-0.131962493456837
"UKR","OMarn",-0.13242995971688
"URY","jbeef",-0.22
"URY","jpork",-0.07
"URY","jlamb",-0.09
"URY","jpoul",-0.07
"URY","jmilk",-0.42
"URY","jmaiz",-0.04
"URY","jrice",-0.01
"URY","jwhea",-0.45
"URY","jbean",0.1864
"URY","jchkp",0.1864
"URY","jcowp",0.1864
"URY","jlent",0.1864
"URY","jpigp",0.1864
"URY","jopul",0.1864
"URY","jbana",0.25
"URY","jplnt",0.25
"URY","jsubf",0.25
"URY","jtemf",0.25
"URY","jvege",0.25
"URY","jsugr",0.2
"URY","jgrnd",0.1864
"URY","jgdnt",0.1864
"URY","jgdol",0.28
"URY","jgdml",0.28
"URY","jrpsd",0.16
"URY","jrpnt",0.16
"URY","jrpol",0.28
"URY","jrpml",0.28
"URY","jsoyb",0.16
"URY","jsbnt",0.16
"URY","jsbol",0.28
"URY","jsbml",0.28
"URY","jsnfl",0.16
"URY","jsfnt",0.16
"URY","jsfol",0.28
"URY","jsfml",0.28
"URY","jpalm",0.16
"URY","jplol",0.28
"URY","jpkrl",0.16
"URY","jpkol",0.28
"URY","jpkml",0.28
"URY","jtols",0.16
"URY","jtont",0.16
"URY","jtool",0.28
"URY","jtoml",0.28
"URY","jcoco",0.25
"URY","jcafe",0.25
"URY","jcott",0.5169
"URY","jteas",0.25
"URY","jothr",0.1864
"URY","Shrimp",-0.0884881312729009
"URY","Crust",-0.0884881312729009
"URY","Salmon",-0.089423063792985
"URY","Tuna",-0.09035799631307
"URY","Cobswf",-0.0908254625731119
"URY","Eelstg",-0.091292928833155
"URY","Tilapia",-0.0917603950931969
"URY","Pangas",-0.092227861353239
"URY","Carp",-0.0926953276132819
"URY","Mullet",-0.093162793873324
"URY","OFrshD",-0.093630260133366
"URY","OCarp",-0.094097726393409
"URY","OPelag",-0.094565192653451
"URY","OMarn",-0.0950326589134929
"USA","jlamb",0.0989010989011001
"USA","jmilk",0.05347395430279
"USA","jbarl",0.000233160621760042
"USA","jmaiz",0.000342397410900031
"USA","jmill",0.27
"USA","jrice",0.0028509233338101
"USA","jsorg",1.84431385898964E-5
"USA","jwhea",0.00853616381014
"USA","jsugc",0.52442294144801
"USA","jsugb",0.52442294144801
"USA","jsugr",0.52442294144801
"USA","jsugrc",0.52442294144801
"USA","jsugrb",0.52442294144801
"USA","jgdol",0.07
"USA","jgdml",0.07
"USA","jrpol",0.07
"USA","jrpml",0.07
"USA","jsoyb",0.000189804267670013
"USA","jsbnt",0.000189804267670013
"USA","jsbol",0.07
"USA","jsbml",0.07
"USA","jsfol",0.07
"USA","jsfml",0.07
"USA","jpalm",0.07
"USA","jpkrl",0.07
"USA","jpkol",0.07
"USA","jpkml",0.07
"USA","jtool",0.07
"USA","jtoml",0.07
"USA","jcott",0.0026742570235101
"USA","Shrimp",-0.0604401556703608
"USA","Crust",-0.0604401556703608
"USA","Salmon",-0.0613750881904455
"USA","Tuna",-0.0623100207105302
"USA","Cobswf",-0.0627774869705725
"USA","Eelstg",-0.0632449532306149
"USA","Tilapia",-0.0637124194906571
"USA","Pangas",-0.0641798857506996
"USA","Carp",-0.0646473520107418
"USA","Mullet",-0.0651148182707841
"USA","OFrshD",-0.0655822845308265
"USA","OCarp",-0.0660497507908688
"USA","OPelag",-0.0665172170509112
"USA","OMarn",-0.0669846833109539
"UZB","jbeef",0.23
"UZB","jpork",0.22
"UZB","jlamb",0.21
"UZB","jpoul",0.24
"UZB","jeggs",0.22
"UZB","jmilk",0.37
"UZB","jrice",0.2
"UZB","jwhea",-0.15
"UZB","jgdol",-0.04
"UZB","jgdml",-0.04
"UZB","jrpol",-0.04
"UZB","jrpml",-0.04
"UZB","jsbol",-0.04
"UZB","jsbml",-0.04
"UZB","jsfol",-0.04
"UZB","jsfml",-0.04
"UZB","jplol",-0.04
"UZB","jpkol",-0.04
"UZB","jpkml",-0.04
"UZB","jtool",-0.04
"UZB","jtoml",-0.04
"UZB","Shrimp",-0.125885432076287
"UZB","Crust",-0.125885432076287
"UZB","Salmon",-0.126820364596372
"UZB","Tuna",-0.127755297116456
"UZB","Cobswf",-0.128222763376499
"UZB","Eelstg",-0.128690229636541
"UZB","Tilapia",-0.129157695896583
"UZB","Pangas",-0.129625162156626
"UZB","Carp",-0.130092628416668
"UZB","Mullet",-0.13056009467671
"UZB","OFrshD",-0.131027560936753
"UZB","OCarp",-0.131495027196795
"UZB","OPelag",-0.131962493456837
"UZB","OMarn",-0.13242995971688
"VEN","jbeef",-0.22
"VEN","jpork",-0.07
"VEN","jlamb",-0.09
"VEN","jpoul",-0.07
"VEN","jmilk",-0.42
"VEN","jmaiz",-0.04
"VEN","jrice",-0.01
"VEN","jwhea",-0.45
"VEN","jbean",0.1864
"VEN","jchkp",0.1864
"VEN","jcowp",0.1864
"VEN","jlent",0.1864
"VEN","jpigp",0.1864
"VEN","jopul",0.1864
"VEN","jbana",0.25
"VEN","jplnt",0.25
"VEN","jsubf",0.25
"VEN","jtemf",0.25
"VEN","jvege",0.25
"VEN","jsugr",0.2
"VEN","jgrnd",0.1864
"VEN","jgdnt",0.1864
"VEN","jgdol",0.28
"VEN","jgdml",0.28
"VEN","jrpsd",0.16
"VEN","jrpnt",0.16
"VEN","jrpol",0.28
"VEN","jrpml",0.28
"VEN","jsoyb",0.16
"VEN","jsbnt",0.16
"VEN","jsbol",0.28
"VEN","jsbml",0.28
